Date,Open,High,Low,Close,Adj Close,Volume
2014-03-18,18.782142639160156,18.99892807006836,18.757143020629883,18.97857093811035,16.6746768951416,209647200
2014-03-19,19.009286880493164,19.15142822265625,18.89285659790039,18.97357177734375,16.670284271240234,224756000
2014-03-20,18.92464256286621,19.023929595947266,18.83392906188965,18.882143020629883,16.589948654174805,208398400
2014-03-21,18.997499465942383,19.0625,18.797500610351562,19.031070709228516,16.720796585083008,374046400
2014-03-24,19.229286193847656,19.303571701049805,19.109285354614258,19.256786346435547,16.919116973876953,355700800
2014-03-25,19.33928680419922,19.491071701049805,19.27107048034668,19.46392822265625,17.101106643676758,282293200
2014-03-26,19.518571853637695,19.60714340209961,19.2450008392334,19.277856826782227,16.937623977661133,299768000
2014-03-27,19.286428451538086,19.33928680419922,19.11142921447754,19.19499969482422,16.864826202392578,222031600
2014-03-28,19.2257137298584,19.24785614013672,19.08035659790039,19.17357063293457,16.84599494934082,200564000
2014-03-31,19.258214950561523,19.31464385986328,19.140356063842773,19.169286727905273,16.84223747253418,168669200
2014-04-01,19.205713272094727,19.352500915527344,19.17035675048828,19.344642639160156,16.996305465698242,200760000
2014-04-02,19.37071418762207,19.40999984741211,19.295000076293945,19.376785278320312,17.02454376220703,180420800
2014-04-03,19.335357666015625,19.375,19.20142936706543,19.24250030517578,16.906570434570312,162344000
2014-04-04,19.278928756713867,19.28571319580078,18.94928550720215,18.99357032775879,16.687850952148438,275251200
2014-04-07,18.85785675048828,18.96071434020996,18.63892936706543,18.695356369018555,16.425838470458984,289850400
2014-04-08,18.756786346435547,18.790000915527344,18.524999618530273,18.694286346435547,16.424898147583008,243888400
2014-04-09,18.665714263916016,18.94607162475586,18.643571853637695,18.940000534057617,16.64078712463379,206169600
2014-04-10,18.952856063842773,19.00857162475586,18.684642791748047,18.695714950561523,16.4261474609375,239652000
2014-04-11,18.53571319580078,18.672500610351562,18.46928596496582,18.5575008392334,16.30471420288086,271717600
2014-04-14,18.639286041259766,18.648571014404297,18.471786499023438,18.63142967224121,16.36966896057129,205674000
2014-04-15,18.581071853637695,18.6299991607666,18.26178550720215,18.498571395874023,16.252944946289062,266490000
2014-04-16,18.501785278320312,18.6103572845459,18.36214256286621,18.53607177734375,16.285890579223633,214765600
2014-04-17,18.571428298950195,18.84857177734375,18.542856216430664,18.74785614013672,16.47196388244629,284334400
2014-04-21,18.762142181396484,19.0049991607666,18.71285629272461,18.97035789489746,16.667461395263672,182548800
2014-04-22,18.868213653564453,18.993928909301758,18.803571701049805,18.989286422729492,16.684085845947266,202563200
2014-04-23,18.895000457763672,18.968929290771484,18.730356216430664,18.741071701049805,16.466007232666016,394940000
2014-04-24,20.293214797973633,20.35714340209961,20.026071548461914,20.27750015258789,17.815916061401367,759911600
2014-04-25,20.161785125732422,20.428213119506836,20.141429901123047,20.426429748535156,17.946765899658203,390275200
2014-04-28,20.457143783569336,21.27678680419922,20.448213577270508,21.217500686645508,18.641803741455078,669485600
2014-04-29,21.204999923706055,21.28499984741211,21.05392837524414,21.15464210510254,18.58657455444336,337377600
2014-04-30,21.165714263916016,21.408214569091797,21.064285278320312,21.074642181396484,18.516294479370117,456640800
2014-05-01,21.14285659790039,21.242856979370117,20.941429138183594,21.124286651611328,18.559906005859375,244048000
2014-05-02,21.155000686645508,21.2214298248291,21.061071395874023,21.163570404052734,18.59442138671875,191514400
2014-05-05,21.07642936706543,21.46428680419922,21.071428298950195,21.46285629272461,18.857379913330078,287067200
2014-05-06,21.492856979370117,21.586071014404297,21.22892951965332,21.22892951965332,18.651851654052734,374564400
2014-05-07,21.258928298950195,21.331785202026367,20.9903564453125,21.15464210510254,18.58657455444336,282864400
2014-05-08,21.008928298950195,21.22892951965332,20.94285774230957,20.999643325805664,18.553451538085938,230297200
2014-05-09,20.876428604125977,20.9375,20.726070404052734,20.91214370727539,18.476144790649414,291597600
2014-05-12,20.981786727905273,21.2021427154541,20.97857093811035,21.172500610351562,18.7061767578125,213208800
2014-05-13,21.14285659790039,21.233570098876953,21.0964298248291,21.205713272094727,18.735515594482422,159737200
2014-05-14,21.158214569091797,21.33571434020996,21.13357162475586,21.20964241027832,18.738996505737305,166404000
2014-05-15,21.239286422729492,21.30714225769043,21.001428604125977,21.029285430908203,18.57963752746582,230846000
2014-05-16,21.022499084472656,21.340356826782227,20.907142639160156,21.339643478393555,18.853843688964844,276256400
2014-05-19,21.35178565979004,21.690357208251953,21.333213806152344,21.592500686645508,19.077251434326172,317755200
2014-05-20,21.589643478393555,21.657142639160156,21.45464324951172,21.596786499023438,19.081037521362305,234836000
2014-05-21,21.565357208251953,21.667856216430664,21.50214385986328,21.653928756713867,19.131515502929688,196859600
2014-05-22,21.66428565979004,21.780357360839844,21.575000762939453,21.688213348388672,19.161808013916016,200760000
2014-05-23,21.6875,21.95464324951172,21.659643173217773,21.93321418762207,19.37827491760254,232209600
2014-05-27,21.99571418762207,22.352142333984375,21.986785888671875,22.343929290771484,19.74114227294922,348866000
2014-05-28,22.35785675048828,22.493928909301758,22.277856826782227,22.28607177734375,19.690017700195312,315481600
2014-05-29,22.423213958740234,22.745357513427734,22.42035675048828,22.692142486572266,20.04879379272461,376474000
2014-05-30,22.78499984741211,23.006071090698242,22.46071434020996,22.60714340209961,19.97369956970215,564020800
2014-06-02,22.641429901123047,22.672500610351562,22.23214340209961,22.451786041259766,19.8364315032959,369350800
2014-06-03,22.44499969482422,22.812143325805664,22.4375,22.769285202026367,20.116952896118164,292709200
2014-06-04,22.765714645385742,23.13892936706543,22.71821403503418,23.029285430908203,20.346664428710938,335482000
2014-06-05,23.078571319580078,23.19178581237793,22.95035743713379,23.11964225769043,20.426496505737305,303805600
2014-06-06,23.21071434020996,23.259286880493164,23.016786575317383,23.05607032775879,20.370332717895508,349938400
2014-06-09,23.174999237060547,23.469999313354492,22.9375,23.424999237060547,20.69628143310547,301660000
2014-06-10,23.6825008392334,23.762500762939453,23.392499923706055,23.5625,20.817764282226562,251108000
2014-06-11,23.532499313354492,23.690000534057617,23.36750030517578,23.46500015258789,20.73162269592285,182724000
2014-06-12,23.510000228881836,23.530000686645508,22.975000381469727,23.072500228881836,20.38484001159668,218996000
2014-06-13,23.049999237060547,23.110000610351562,22.719999313354492,22.81999969482422,20.161758422851562,218100000
2014-06-16,22.877500534057617,23.1875,22.862499237060547,23.049999237060547,20.36496353149414,142244000
2014-06-17,23.077499389648438,23.174999237060547,22.950000762939453,23.020000457763672,20.338459014892578,118904000
2014-06-18,23.0674991607666,23.072500228881836,22.837499618530273,23.045000076293945,20.360546112060547,134056000
2014-06-19,23.072500228881836,23.075000762939453,22.834999084472656,22.96500015258789,20.28986358642578,142112000
2014-06-20,22.962499618530273,23.137500762939453,22.725000381469727,22.727500915527344,20.080032348632812,403592000
2014-06-23,22.829999923706055,22.905000686645508,22.649999618530273,22.707500457763672,20.062362670898438,174776000
2014-06-24,22.6875,22.934999465942383,22.547500610351562,22.56999969482422,19.940881729125977,156144000
2014-06-25,22.552499771118164,22.674999237060547,22.412500381469727,22.59000015258789,19.95854377746582,147476000
2014-06-26,22.592500686645508,22.762500762939453,22.450000762939453,22.725000381469727,20.07782554626465,130516000
2014-06-27,22.704999923706055,23.0,22.6924991607666,22.9950008392334,20.316375732421875,256116000
2014-06-30,23.024999618530273,23.4325008392334,23.022499084472656,23.232500076293945,20.52620506286621,197929200
2014-07-01,23.3799991607666,23.517499923706055,23.282499313354492,23.3799991607666,20.656522750854492,152892000
2014-07-02,23.467500686645508,23.514999389648438,23.272499084472656,23.3700008392334,20.64769172668457,113860000
2014-07-03,23.417499542236328,23.524999618530273,23.299999237060547,23.50749969482422,20.769176483154297,91567200
2014-07-07,23.53499984741211,23.997499465942383,23.524999618530273,23.99250030517578,21.19767189025879,225872000
2014-07-08,24.0674991607666,24.200000762939453,23.479999542236328,23.837499618530273,21.060731887817383,260888000
2014-07-09,23.860000610351562,23.987499237060547,23.690000534057617,23.84749984741211,21.069568634033203,145744000
2014-07-10,23.440000534057617,23.887500762939453,23.3799991607666,23.760000228881836,20.992263793945312,158744000
2014-07-11,23.84000015258789,23.97249984741211,23.71500015258789,23.80500030517578,21.032020568847656,136072000
2014-07-14,23.96500015258789,24.22249984741211,23.912500381469727,24.112499237060547,21.303699493408203,171240000
2014-07-15,24.200000762939453,24.212499618530273,23.75749969482422,23.829999923706055,21.05410385131836,181911600
2014-07-16,24.24250030517578,24.274999618530273,23.684999465942383,23.69499969482422,20.934829711914062,213585200
2014-07-17,23.75749969482422,23.81999969482422,23.142499923706055,23.272499084472656,20.561546325683594,229192000
2014-07-18,23.405000686645508,23.684999465942383,23.2549991607666,23.607500076293945,20.85752296447754,199952000
2014-07-21,23.747499465942383,23.75,23.43000030517578,23.485000610351562,20.74928855895996,156316000
2014-07-22,23.670000076293945,23.72249984741211,23.530000686645508,23.68000030517578,20.92157745361328,220788000
2014-07-23,23.854999542236328,24.469999313354492,23.792499542236328,24.297500610351562,21.467145919799805,371672000
2014-07-24,24.260000228881836,24.329999923706055,24.104999542236328,24.25749969482422,21.43180274963379,182916000
2014-07-25,24.212499618530273,24.459999084472656,24.15999984741211,24.417499542236328,21.573165893554688,173876000
2014-07-28,24.454999923706055,24.809999465942383,24.387500762939453,24.7549991607666,21.87135124206543,221272000
2014-07-29,24.832500457763672,24.860000610351562,24.5625,24.594999313354492,21.729991912841797,172572000
2014-07-30,24.610000610351562,24.674999237060547,24.417499542236328,24.537500381469727,21.6791934967041,132040000
2014-07-31,24.290000915527344,24.362499237060547,23.832500457763672,23.899999618530273,21.11595344543457,227372000
2014-08-01,23.725000381469727,24.155000686645508,23.702499389648438,24.032499313354492,21.233016967773438,194044000
2014-08-04,24.092500686645508,24.145000457763672,23.792499542236328,23.897499084472656,21.113740921020508,159832000
2014-08-05,23.84000015258789,23.920000076293945,23.59000015258789,23.780000686645508,21.009929656982422,223732000
2014-08-06,23.6875,23.8700008392334,23.677499771118164,23.739999771118164,20.97458839416504,154232000
2014-08-07,23.732500076293945,23.987499237060547,23.524999618530273,23.6200008392334,20.972370147705078,186844000
2014-08-08,23.565000534057617,23.704999923706055,23.31999969482422,23.684999465942383,21.030078887939453,167460000
2014-08-11,23.8174991607666,24.020000457763672,23.709999084472656,23.997499465942383,21.307554244995117,146340000
2014-08-12,24.010000228881836,24.219999313354492,23.90250015258789,23.99250030517578,21.303115844726562,135180000
2014-08-13,24.037500381469727,24.309999465942383,24.010000228881836,24.309999465942383,21.585023880004883,127664000
2014-08-14,24.332500457763672,24.392499923706055,24.200000762939453,24.375,21.642738342285156,112464000
2014-08-15,24.475000381469727,24.547500610351562,24.21500015258789,24.4950008392334,21.74928855895996,195804000
2014-08-18,24.622499465942383,24.842500686645508,24.4950008392334,24.790000915527344,22.011220932006836,190288000
2014-08-19,24.852500915527344,25.170000076293945,24.829999923706055,25.13249969482422,22.315324783325195,277596000
2014-08-20,25.110000610351562,25.272499084472656,24.987499237060547,25.142499923706055,22.32420539855957,210796000
2014-08-21,25.142499923706055,25.235000610351562,25.02750015258789,25.145000457763672,22.32642936706543,133912000
2014-08-22,25.072500228881836,25.36750030517578,25.047500610351562,25.329999923706055,22.490686416625977,176736000
2014-08-25,25.447500228881836,25.542499542236328,25.31999969482422,25.385000228881836,22.539522171020508,161080000
2014-08-26,25.354999542236328,25.375,25.21500015258789,25.22249984741211,22.39524269104004,132608000
2014-08-27,25.2549991607666,25.642499923706055,25.174999237060547,25.532499313354492,22.670494079589844,209476000
2014-08-28,25.397499084472656,25.69499969482422,25.389999389648438,25.5625,22.697132110595703,273840000
2014-08-29,25.71500015258789,25.725000381469727,25.549999237060547,25.625,22.752626419067383,178380000
2014-09-02,25.764999389648438,25.934999465942383,25.68000030517578,25.825000762939453,22.930208206176758,214256000
2014-09-03,25.774999618530273,25.799999237060547,24.645000457763672,24.735000610351562,21.962383270263672,501684000
2014-09-04,24.712499618530273,25.022499084472656,24.447500228881836,24.530000686645508,21.780364990234375,342872000
2014-09-05,24.700000762939453,24.84749984741211,24.577499389648438,24.74250030517578,21.96904754638672,233828000
2014-09-08,24.825000762939453,24.827499389648438,24.512500762939453,24.59000015258789,21.833641052246094,185426800
2014-09-09,24.770000457763672,25.770000457763672,24.03499984741211,24.497499465942383,21.751508712768555,759385200
2014-09-10,24.502500534057617,25.27750015258789,24.440000534057617,25.25,22.419660568237305,403478400
2014-09-11,25.102500915527344,25.360000610351562,24.905000686645508,25.357500076293945,22.515111923217773,249412400
2014-09-12,25.302499771118164,25.547500610351562,25.270000457763672,25.415000915527344,22.5661678314209,250504400
2014-09-15,25.702499389648438,25.762500762939453,25.360000610351562,25.407499313354492,22.559505462646484,245266000
2014-09-16,24.950000762939453,25.315000534057617,24.72249984741211,25.21500015258789,22.388578414916992,267632400
2014-09-17,25.3174991607666,25.450000762939453,25.147499084472656,25.395000457763672,22.548410415649414,243706000
2014-09-18,25.482500076293945,25.587499618530273,25.389999389648438,25.447500228881836,22.595020294189453,149197600
2014-09-19,25.572500228881836,25.587499618530273,25.125,25.239999771118164,22.410783767700195,283609600
2014-09-22,25.450000762939453,25.53499984741211,25.145000457763672,25.264999389648438,22.432973861694336,211153600
2014-09-23,25.149999618530273,25.735000610351562,25.135000228881836,25.65999984741211,22.783706665039062,253608800
2014-09-24,25.540000915527344,25.712499618530273,25.299999237060547,25.4375,22.586145401000977,240687200
2014-09-25,25.127500534057617,25.177499771118164,24.43000030517578,24.467500686645508,21.72487449645996,400368000
2014-09-26,24.63249969482422,25.1875,24.600000381469727,25.1875,22.36416244506836,249482000
2014-09-29,24.662500381469727,25.110000610351562,24.657499313354492,25.02750015258789,22.22209358215332,199065200
2014-09-30,25.202499389648438,25.385000228881836,25.13249969482422,25.1875,22.36416244506836,221056400
2014-10-01,25.147499084472656,25.172500610351562,24.674999237060547,24.795000076293945,22.015663146972656,205965200
2014-10-02,24.8174991607666,25.05500030517578,24.510000228881836,24.975000381469727,22.175487518310547,191031200
2014-10-03,24.860000610351562,25.052499771118164,24.760000228881836,24.905000686645508,22.113323211669922,173878400
2014-10-06,24.987499237060547,25.162500381469727,24.854999542236328,24.905000686645508,22.113323211669922,148204800
2014-10-07,24.857500076293945,25.030000686645508,24.6825008392334,24.6875,21.920211791992188,168376800
2014-10-08,24.690000534057617,25.27750015258789,24.577499389648438,25.200000762939453,22.375263214111328,229618800
2014-10-09,25.385000228881836,25.594999313354492,25.15250015258789,25.2549991607666,22.424097061157227,309506000
2014-10-10,25.172500610351562,25.50749969482422,25.075000762939453,25.1825008392334,22.359724044799805,265326400
2014-10-13,25.332500457763672,25.44499969482422,24.952499389648438,24.952499389648438,22.155508041381836,214333600
2014-10-14,25.09749984741211,25.1299991607666,24.642499923706055,24.6875,21.920211791992188,254754400
2014-10-15,24.49250030517578,24.787500381469727,23.795000076293945,24.385000228881836,21.651622772216797,403734400
2014-10-16,23.887500762939453,24.43000030517578,23.852500915527344,24.065000534057617,21.367483139038086,288618000
2014-10-17,24.375,24.75,24.202499389648438,24.417499542236328,21.680477142333984,272718800
2014-10-20,24.579999923706055,24.989999771118164,24.55500030517578,24.940000534057617,22.144405364990234,310069200
2014-10-21,25.7549991607666,25.7549991607666,25.3174991607666,25.61750030517578,22.7459659576416,378495600
2014-10-22,25.709999084472656,26.02750015258789,25.649999618530273,25.747499465942383,22.861387252807617,273052400
2014-10-23,26.020000457763672,26.262500762939453,25.907499313354492,26.207500457763672,23.269826889038086,284298800
2014-10-24,26.295000076293945,26.372499465942383,26.13249969482422,26.30500030517578,23.356399536132812,188215600
2014-10-27,26.212499618530273,26.3700008392334,26.174999237060547,26.27750015258789,23.331981658935547,136750800
2014-10-28,26.350000381469727,26.684999465942383,26.337499618530273,26.684999465942383,23.693805694580078,192243600
2014-10-29,26.662500381469727,26.842500686645508,26.59000015258789,26.834999084472656,23.826990127563477,210751600
2014-10-30,26.739999771118164,26.837499618530273,26.475000381469727,26.7450008392334,23.747081756591797,162619200
2014-10-31,27.002500534057617,27.010000228881836,26.802499771118164,27.0,23.97348976135254,178557200
2014-11-03,27.05500030517578,27.575000762939453,27.002500534057617,27.350000381469727,24.28426170349121,209130400
2014-11-04,27.34000015258789,27.372499465942383,26.93000030517578,27.149999618530273,24.106685638427734,166297600
2014-11-05,27.274999618530273,27.325000762939453,27.032499313354492,27.21500015258789,24.164396286010742,149743600
2014-11-06,27.149999618530273,27.197500228881836,26.950000762939453,27.174999237060547,24.233497619628906,139874000
2014-11-07,27.1875,27.329999923706055,27.137500762939453,27.252500534057617,24.3026180267334,134766000
2014-11-10,27.2549991607666,27.332500457763672,27.167499542236328,27.207500457763672,24.262489318847656,108782000
2014-11-11,27.174999237060547,27.4375,27.100000381469727,27.424999237060547,24.45644187927246,109769200
2014-11-12,27.344999313354492,27.857500076293945,27.342500686645508,27.8125,24.802001953125,187769600
2014-11-13,27.950000762939453,28.362499237060547,27.899999618530273,28.204999923706055,25.152015686035156,238091600
2014-11-14,28.287500381469727,28.547500610351562,27.802499771118164,28.545000076293945,25.455217361450195,176254400
2014-11-17,28.5674991607666,29.31999969482422,28.325000762939453,28.497499465942383,25.41285514831543,186986800
2014-11-18,28.485000610351562,28.922500610351562,28.47249984741211,28.86750030517578,25.742807388305664,176896000
2014-11-19,28.860000610351562,28.934999465942383,28.450000762939453,28.667499542236328,25.564455032348633,167476800
2014-11-20,28.727500915527344,29.21500015258789,28.712499618530273,29.077499389648438,25.930078506469727,173582000
2014-11-21,29.377500534057617,29.392499923706055,29.00749969482422,29.11750030517578,25.965742111206055,228717200
2014-11-24,29.212499618530273,29.6924991607666,29.155000686645508,29.657499313354492,26.447296142578125,189803200
2014-11-25,29.767499923706055,29.9375,29.362499237060547,29.399999618530273,26.217668533325195,275361600
2014-11-26,29.485000610351562,29.774999618530273,29.457500457763672,29.75,26.529787063598633,163073200
2014-11-28,29.8174991607666,29.850000381469727,29.512500762939453,29.732500076293945,26.51417350769043,99257600
2014-12-01,29.702499389648438,29.8125,27.8174991607666,28.767499923706055,25.65363121032715,335256000
2014-12-02,28.375,28.9375,28.1875,28.657499313354492,25.555538177490234,237395600
2014-12-03,28.9375,29.087499618530273,28.77750015258789,28.982500076293945,25.84535789489746,172253600
2014-12-04,28.9424991607666,29.299999237060547,28.822500228881836,28.872499465942383,25.747251510620117,168178000
2014-12-05,28.997499465942383,29.020000457763672,28.65999984741211,28.75,25.638029098510742,153275600
2014-12-08,28.524999618530273,28.662500381469727,27.905000686645508,28.100000381469727,25.058382034301758,230659600
2014-12-09,27.547500610351562,28.575000762939453,27.337499618530273,28.530000686645508,25.44183921813965,240832000
2014-12-10,28.602500915527344,28.712499618530273,27.885000228881836,27.987499237060547,24.95806312561035,178261200
2014-12-11,28.065000534057617,28.450000762939453,27.834999084472656,27.905000686645508,24.884490966796875,165606800
2014-12-12,27.614999771118164,27.967500686645508,27.395000457763672,27.4325008392334,24.463132858276367,224112400
2014-12-15,27.674999237060547,27.899999618530273,26.587499618530273,27.0575008392334,24.128726959228516,268872400
2014-12-16,26.592500686645508,27.540000915527344,26.565000534057617,26.6875,23.798776626586914,243162800
2014-12-17,26.780000686645508,27.459999084472656,26.704999923706055,27.352500915527344,24.39179801940918,213647200
2014-12-18,27.967500686645508,28.162500381469727,27.665000915527344,28.162500381469727,25.114116668701172,236024800
2014-12-19,28.065000534057617,28.309999465942383,27.915000915527344,27.94499969482422,24.920164108276367,353719200
2014-12-22,28.040000915527344,28.372499465942383,27.99250030517578,28.235000610351562,25.178770065307617,180670000
2014-12-23,28.3075008392334,28.332500457763672,28.114999771118164,28.135000228881836,25.0895938873291,104113600
2014-12-24,28.145000457763672,28.177499771118164,28.002500534057617,28.002500534057617,24.971431732177734,57918400
2014-12-26,28.024999618530273,28.6299991607666,28.002500534057617,28.497499465942383,25.41285514831543,134884000
2014-12-29,28.447500228881836,28.6924991607666,28.424999237060547,28.477500915527344,25.395023345947266,110395600
2014-12-30,28.40999984741211,28.479999542236328,28.02750015258789,28.1299991607666,25.085134506225586,119526000
2014-12-31,28.204999923706055,28.282499313354492,27.552499771118164,27.594999313354492,24.608047485351562,165613600
2015-01-02,27.84749984741211,27.860000610351562,26.837499618530273,27.332500457763672,24.373960494995117,212818400
2015-01-05,27.072500228881836,27.162500381469727,26.352500915527344,26.5625,23.687299728393555,257142000
2015-01-06,26.635000228881836,26.857500076293945,26.157499313354492,26.565000534057617,23.68952751159668,263188400
2015-01-07,26.799999237060547,27.049999237060547,26.674999237060547,26.9375,24.021711349487305,160423600
2015-01-08,27.3075008392334,28.037500381469727,27.174999237060547,27.97249984741211,24.944679260253906,237458000
2015-01-09,28.167499542236328,28.3125,27.552499771118164,28.002500534057617,24.971431732177734,214798000
2015-01-12,28.149999618530273,28.157499313354492,27.200000762939453,27.3125,24.35611915588379,198603200
2015-01-13,27.857500076293945,28.200000762939453,27.227500915527344,27.55500030517578,24.572376251220703,268367600
2015-01-14,27.260000228881836,27.622499465942383,27.125,27.450000762939453,24.47873878479004,195826400
2015-01-15,27.5,27.514999389648438,26.665000915527344,26.704999923706055,23.814382553100586,240056000
2015-01-16,26.75749969482422,26.895000457763672,26.299999237060547,26.497499465942383,23.629343032836914,314053200
2015-01-20,26.959999084472656,27.24250030517578,26.625,27.18000030517578,24.237966537475586,199599600
2015-01-21,27.237499237060547,27.764999389648438,27.0674991607666,27.387500762939453,24.423004150390625,194303600
2015-01-22,27.565000534057617,28.11750030517578,27.43000030517578,28.100000381469727,25.058382034301758,215185600
2015-01-23,28.075000762939453,28.4375,27.88249969482422,28.2450008392334,25.187686920166016,185859200
2015-01-26,28.434999465942383,28.59000015258789,28.200000762939453,28.274999618530273,25.21443748474121,222460000
2015-01-27,28.104999542236328,28.1200008392334,27.25749969482422,27.28499984741211,24.331592559814453,382274800
2015-01-28,29.407499313354492,29.530000686645508,28.827499389648438,28.827499389648438,25.707128524780273,585908400
2015-01-29,29.079999923706055,29.797500610351562,28.889999389648438,29.725000381469727,26.50748634338379,337745600
2015-01-30,29.600000381469727,30.0,29.212499618530273,29.290000915527344,26.119579315185547,334982000
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.657499313354492,26.447296142578125,250956400
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.451745986938477,207662800
2015-02-04,29.625,30.127500534057617,29.577499389648438,29.889999389648438,26.654624938964844,280598800
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.985000610351562,26.844873428344727,168984800
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.618812561035156,174826400
